old_path,disposition,target_topic_id,target_path,wave,rationale
docs/knowledge-engineering/industry-practices/consulting-firms-genai-strategy.md,MIGRATE,consulting-firms-genai-strategy,docs/data-knowledge/06-consulting-firms-genai-strategy.md,5,Section default (knowledge-engineering -> data-knowledge).
docs/knowledge-engineering/industry-practices/consulting-firms.md,MIGRATE,consulting-firms,docs/data-knowledge/07-consulting-firms.md,5,Section default (knowledge-engineering -> data-knowledge).
docs/knowledge-engineering/industry-practices/evaluation.md,MIGRATE,evaluation,docs/data-knowledge/08-evaluation.md,5,Section default (knowledge-engineering -> data-knowledge).
docs/knowledge-engineering/industry-practices/governance-rai.md,MIGRATE,governance-rai,docs/data-knowledge/09-governance-rai.md,5,Section default (knowledge-engineering -> data-knowledge).
docs/knowledge-engineering/industry-practices/grounding.md,MIGRATE,grounding,docs/data-knowledge/10-grounding.md,5,Section default (knowledge-engineering -> data-knowledge).
docs/knowledge-engineering/industry-practices/index.md,MERGE-INTO,hub-data-knowledge,docs/data-knowledge/index.md,5,Nested section/subfolder index; one hub per domain rule — folds into hub-data-knowledge.
docs/knowledge-engineering/industry-practices/tech-companies.md,MIGRATE,tech-companies,docs/data-knowledge/11-tech-companies.md,5,Section default (knowledge-engineering -> data-knowledge).
docs/knowledge-engineering/knowledge/Autonomous_Knowledge_Engineering_System.md,MIGRATE,autonomous-knowledge-engineering-system,docs/data-knowledge/12-autonomous-knowledge-engineering-system.md,5,Section default (knowledge-engineering -> data-knowledge).
docs/knowledge-engineering/knowledge/Complex_RAG_Deep_Dive.md,MIGRATE,complex-rag-deep-dive,docs/data-knowledge/13-complex-rag-deep-dive.md,5,Section default (knowledge-engineering -> data-knowledge).
docs/knowledge-engineering/knowledge/Enterprise_Knowledge_Architectures_Report.md,MIGRATE,enterprise-knowledge-architectures-report,docs/data-knowledge/14-enterprise-knowledge-architectures-report.md,5,Section default (knowledge-engineering -> data-knowledge).
docs/knowledge-engineering/knowledge/index.md,MERGE-INTO,hub-data-knowledge,docs/data-knowledge/index.md,5,Nested section/subfolder index; one hub per domain rule — folds into hub-data-knowledge.
docs/multimodal-ai/index.md,MERGE-INTO,hub-agentic-systems,docs/agentic-systems/index.md,3,Nested section/subfolder index; one hub per domain rule — folds into hub-agentic-systems.
docs/multimodal-ai/part-01-foundations.md,MIGRATE,part-01-foundations,docs/agentic-systems/multimodal/01-part-01-foundations.md,3,Section default (multimodal-ai -> agentic-systems).
docs/multimodal-ai/part-02-enterprise-architecture.md,MIGRATE,part-02-enterprise-architecture,docs/agentic-systems/multimodal/02-part-02-enterprise-architecture.md,3,Section default (multimodal-ai -> agentic-systems).
docs/multimodal-ai/part-03-modalities-image-document.md,MIGRATE,part-03-modalities-image-document,docs/agentic-systems/multimodal/03-part-03-modalities-image-document.md,3,Section default (multimodal-ai -> agentic-systems).
docs/multimodal-ai/part-04-modalities-video-audio.md,MIGRATE,part-04-modalities-video-audio,docs/agentic-systems/multimodal/04-part-04-modalities-video-audio.md,3,Section default (multimodal-ai -> agentic-systems).
docs/multimodal-ai/part-05-multimodal-rag.md,MIGRATE,part-05-multimodal-rag,docs/agentic-systems/multimodal/05-part-05-multimodal-rag.md,3,Section default (multimodal-ai -> agentic-systems).
docs/multimodal-ai/part-06-agentic-workflows.md,MIGRATE,part-06-agentic-workflows,docs/agentic-systems/multimodal/06-part-06-agentic-workflows.md,3,Section default (multimodal-ai -> agentic-systems).
docs/multimodal-ai/part-07-security-threats.md,MIGRATE,part-07-security-threats,docs/agentic-systems/multimodal/07-part-07-security-threats.md,3,Section default (multimodal-ai -> agentic-systems).
docs/multimodal-ai/part-08-guardrails-sanitization.md,MIGRATE,part-08-guardrails-sanitization,docs/agentic-systems/multimodal/08-part-08-guardrails-sanitization.md,3,Section default (multimodal-ai -> agentic-systems).
docs/multimodal-ai/part-09-compliance-responsible-ai.md,MIGRATE,part-09-compliance-responsible-ai,docs/agentic-systems/multimodal/09-part-09-compliance-responsible-ai.md,3,Section default (multimodal-ai -> agentic-systems).
docs/multimodal-ai/part-10-evaluation-benchmarks.md,MIGRATE,part-10-evaluation-benchmarks,docs/agentic-systems/multimodal/10-part-10-evaluation-benchmarks.md,3,Section default (multimodal-ai -> agentic-systems).
docs/multimodal-ai/part-11-evaluation-harnesses-cicd.md,MIGRATE,part-11-evaluation-harnesses-cicd,docs/agentic-systems/multimodal/11-part-11-evaluation-harnesses-cicd.md,3,Section default (multimodal-ai -> agentic-systems).
docs/multimodal-ai/part-12-observability-finops.md,MIGRATE,part-12-observability-finops,docs/agentic-systems/multimodal/12-part-12-observability-finops.md,3,Section default (multimodal-ai -> agentic-systems).
docs/multimodal-ai/part-13-governance-production.md,MIGRATE,part-13-governance-production,docs/agentic-systems/multimodal/13-part-13-governance-production.md,3,Section default (multimodal-ai -> agentic-systems).
docs/multimodal-ai/part-14-cloud-platform-comparison.md,MIGRATE,part-14-cloud-platform-comparison,docs/agentic-systems/multimodal/14-part-14-cloud-platform-comparison.md,3,Section default (multimodal-ai -> agentic-systems).
docs/multimodal-ai/part-15-emerging-trends-bibliography.md,MIGRATE,part-15-emerging-trends-bibliography,docs/agentic-systems/multimodal/15-part-15-emerging-trends-bibliography.md,3,Section default (multimodal-ai -> agentic-systems).
docs/nist-ai-standards/index.md,MERGE-INTO,hub-trust,docs/trust/index.md,7,Redundant nested section index; one hub per domain rule — folds into hub-trust.
docs/nist-ai-standards/part-01-nist-ai-100-2-adversarial-ml.md,MIGRATE,part-01-nist-ai-100-2-adversarial-ml,docs/trust/nist-ai-standards/01-part-01-nist-ai-100-2-adversarial-ml.md,7,Part of the 8-way security/governance sprawl (nist-ai-standards); consolidates into docs/trust as its own sub-topic (deep-mind + policy volumes are the flagship spokes).
docs/nist-ai-standards/part-02-nist-ai-100-4-synthetic-content.md,MIGRATE,part-02-nist-ai-100-4-synthetic-content,docs/trust/nist-ai-standards/02-part-02-nist-ai-100-4-synthetic-content.md,7,Part of the 8-way security/governance sprawl (nist-ai-standards); consolidates into docs/trust as its own sub-topic (deep-mind + policy volumes are the flagship spokes).
docs/nist-ai-standards/part-03-caisi-agentic-ai.md,MIGRATE,part-03-caisi-agentic-ai,docs/trust/nist-ai-standards/03-part-03-caisi-agentic-ai.md,7,Part of the 8-way security/governance sprawl (nist-ai-standards); consolidates into docs/trust as its own sub-topic (deep-mind + policy volumes are the flagship spokes).
docs/nist-ai-standards/part-04-enterprise-architecture.md,MIGRATE,part-04-enterprise-architecture,docs/trust/nist-ai-standards/04-part-04-enterprise-architecture.md,7,Part of the 8-way security/governance sprawl (nist-ai-standards); consolidates into docs/trust as its own sub-topic (deep-mind + policy volumes are the flagship spokes).
docs/nist-ai-standards/part-05-control-mappings.md,MIGRATE,part-05-control-mappings,docs/trust/nist-ai-standards/05-part-05-control-mappings.md,7,Part of the 8-way security/governance sprawl (nist-ai-standards); consolidates into docs/trust as its own sub-topic (deep-mind + policy volumes are the flagship spokes).
docs/nist-ai-standards/part-06-implementation-checklist.md,MIGRATE,part-06-implementation-checklist,docs/trust/nist-ai-standards/06-part-06-implementation-checklist.md,7,Part of the 8-way security/governance sprawl (nist-ai-standards); consolidates into docs/trust as its own sub-topic (deep-mind + policy volumes are the flagship spokes).
docs/nist-ai-standards/part-07-future-trends.md,MIGRATE,part-07-future-trends,docs/trust/nist-ai-standards/07-part-07-future-trends.md,7,Part of the 8-way security/governance sprawl (nist-ai-standards); consolidates into docs/trust as its own sub-topic (deep-mind + policy volumes are the flagship spokes).
docs/quantum/IBM_Associate_Quantum_CertGuide.md,TRACK,cert-ibm-quantum-associate,docs/career/28-cert-ibm-quantum-associate.md,8,Certification study guide -> career track per doctrine.
docs/quantum/IBM_Developer_Quantum_CertGuide.md,TRACK,cert-ibm-quantum-developer,docs/career/29-cert-ibm-quantum-developer.md,8,Certification study guide -> career track per doctrine.
docs/quantum/Quantum_AI_Consultancies_Report.md,SPLIT,quantum-ai-consulting-landscape,docs/strategy/01-quantum-ai-consulting-landscape.md,1,"Market/vendor landscape report -> strategy (economics & market scope), not platforms. [SPLIT part 1/4: over 2000-word limit, split per migration/split-plans/split-quantum-ai-consulting-landscape.md]"
docs/quantum/Quantum_AI_Startups_Report.md,SPLIT,quantum-ai-startup-landscape,docs/strategy/02-quantum-ai-startup-landscape.md,1,"Market/vendor landscape report -> strategy (economics & market scope), not platforms. [SPLIT part 1/5: over 2000-word limit, split per migration/split-plans/split-quantum-ai-startup-landscape.md]"
docs/quantum/Quantum_AI_Zero_to_Mastery.md,DROP,,,,Explicitly marked '(Original PDF)' raw import; superseded by the 4-part split. Monolith+parts doctrine.
docs/quantum/index.md,MERGE-INTO,hub-platforms,docs/platforms/index.md,6,Section hub folds into hub-platforms (quantum's technical anchor domain); one hub per domain rule.
docs/quantum/zero-to-mastery-part1-foundations.md,MIGRATE,quantum-ai-foundations,docs/platforms/01-quantum-ai-foundations.md,6,"Quantum AI Zero-to-Mastery, part 1 of 4 (foundations)."
docs/quantum/zero-to-mastery-part2-quantum-ai.md,MIGRATE,quantum-ai-applications,docs/platforms/02-quantum-ai-applications.md,6,"Quantum AI Zero-to-Mastery, part 2 of 4 (quantum AI applications)."
docs/quantum/zero-to-mastery-part3-architecture.md,MIGRATE,quantum-ai-architecture,docs/platforms/03-quantum-ai-architecture.md,6,"Quantum AI Zero-to-Mastery, part 3 of 4 (mastery & architecture)."
docs/quantum/zero-to-mastery-part4-appendices.md,MIGRATE,quantum-ai-appendices,docs/platforms/04-quantum-ai-appendices.md,6,"Quantum AI Zero-to-Mastery, part 4 of 4 (appendices & industry landscape)."
docs/quantum/zero-to-mastery.md,MERGE-INTO,quantum-ai-foundations,docs/platforms/01-quantum-ai-foundations.md,6,Second monolith candidate (778 words) for the same series; folds into part1 as a short overview rather than a second drop+keep pair per doctrine (never leave two monoliths standing).
docs/soft-skills/CTO_Voice_Mastery_Program.md,TRACK,soft-skills-cto-voice-mastery,docs/career/24-soft-skills-cto-voice-mastery.md,8,Soft-skills content -> career track per doctrine.
docs/soft-skills/Creative_Thinking_Skills.md,TRACK,soft-skills-creative-thinking,docs/career/25-soft-skills-creative-thinking.md,8,Soft-skills content -> career track per doctrine.
docs/soft-skills/Mental_Model_Encyclopedia.md,DROP,,,,"Monolith (440 words) superseded by its own Part1-4 split — monolith+parts doctrine: keep parts, drop monolith."
docs/soft-skills/Mental_Model_Encyclopedia_Part1_Executive_Cognition.md,TRACK,mental-models-executive-cognition,docs/career/01-mental-models-executive-cognition.md,8,"Mental Model Encyclopedia, part 1 of 4 (executive cognition)."
docs/soft-skills/Mental_Model_Encyclopedia_Part2_Systems_Thinking.md,TRACK,mental-models-systems-thinking,docs/career/02-mental-models-systems-thinking.md,8,"Mental Model Encyclopedia, part 2 of 4 (systems thinking)."
docs/soft-skills/Mental_Model_Encyclopedia_Part3_Strategic_Analysis.md,TRACK,mental-models-strategic-analysis,docs/career/03-mental-models-strategic-analysis.md,8,"Mental Model Encyclopedia, part 3 of 4 (strategic analysis)."
docs/soft-skills/Mental_Model_Encyclopedia_Part4_Counterfactual_Thinking.md,TRACK,mental-models-counterfactual-thinking,docs/career/04-mental-models-counterfactual-thinking.md,8,"Mental Model Encyclopedia, part 4 of 4 (counterfactual thinking)."
docs/soft-skills/Mental_Models_for_Voice_Training.md,MERGE-INTO,mental-models-executive-cognition,docs/career/01-mental-models-executive-cognition.md,8,known-dup:mental-models-encyclopedia (filename-pattern match) — voice-training application of the same mental-model content folds into the closest part rather than standing alone.
docs/soft-skills/Problem_Solving_Skills.md,TRACK,soft-skills-problem-solving,docs/career/26-soft-skills-problem-solving.md,8,Soft-skills content -> career track per doctrine.
docs/soft-skills/Storytelling_Exercise_Workbook.md,TRACK,storytelling-exercise-workbook,docs/assets/07-storytelling-exercise-workbook.md,8,Workbook/exercise format reads as a downloadable asset (workshop kit) rather than career-guide prose.
docs/soft-skills/Voice_Training_30Day_Plan.md,TRACK,soft-skills-voice-training-30-day-plan,docs/career/27-soft-skills-voice-training-30-day-plan.md,8,Soft-skills content -> career track per doctrine.
docs/soft-skills/index.md,MERGE-INTO,hub-career,docs/career/index.md,8,Redundant nested soft-skills index; one hub per domain rule — folds into hub-career.
docs/sovereign-constitutional-ai/ai-alignment-control.md,MIGRATE,ai-alignment-control,docs/trust/sovereign-constitutional-ai/01-ai-alignment-control.md,7,Part of the 8-way security/governance sprawl (sovereign-constitutional-ai); consolidates into docs/trust as its own sub-topic (deep-mind + policy volumes are the flagship spokes).
docs/sovereign-constitutional-ai/ai-assurance-audit-architecture.md,MIGRATE,ai-assurance-audit-architecture,docs/trust/sovereign-constitutional-ai/02-ai-assurance-audit-architecture.md,7,Part of the 8-way security/governance sprawl (sovereign-constitutional-ai); consolidates into docs/trust as its own sub-topic (deep-mind + policy volumes are the flagship spokes).
docs/sovereign-constitutional-ai/ai-governance-operating-model.md,MIGRATE,ai-governance-operating-model,docs/trust/sovereign-constitutional-ai/03-ai-governance-operating-model.md,7,Part of the 8-way security/governance sprawl (sovereign-constitutional-ai); consolidates into docs/trust as its own sub-topic (deep-mind + policy volumes are the flagship spokes).
docs/sovereign-constitutional-ai/ai-risk-taxonomy.md,MIGRATE,ai-risk-taxonomy,docs/trust/sovereign-constitutional-ai/04-ai-risk-taxonomy.md,7,Part of the 8-way security/governance sprawl (sovereign-constitutional-ai); consolidates into docs/trust as its own sub-topic (deep-mind + policy volumes are the flagship spokes).
docs/sovereign-constitutional-ai/ai-safety-framework.md,MIGRATE,ai-safety-framework,docs/trust/sovereign-constitutional-ai/05-ai-safety-framework.md,7,Part of the 8-way security/governance sprawl (sovereign-constitutional-ai); consolidates into docs/trust as its own sub-topic (deep-mind + policy volumes are the flagship spokes).
docs/sovereign-constitutional-ai/constitutional-agent-architecture.md,MIGRATE,constitutional-agent-architecture,docs/trust/sovereign-constitutional-ai/06-constitutional-agent-architecture.md,7,Part of the 8-way security/governance sprawl (sovereign-constitutional-ai); consolidates into docs/trust as its own sub-topic (deep-mind + policy volumes are the flagship spokes).
docs/sovereign-constitutional-ai/constitutional-ai-engineering.md,MIGRATE,constitutional-ai-engineering,docs/trust/sovereign-constitutional-ai/07-constitutional-ai-engineering.md,7,Part of the 8-way security/governance sprawl (sovereign-constitutional-ai); consolidates into docs/trust as its own sub-topic (deep-mind + policy volumes are the flagship spokes).
docs/sovereign-constitutional-ai/democratic-ai-public-interest.md,MIGRATE,democratic-ai-public-interest,docs/trust/sovereign-constitutional-ai/08-democratic-ai-public-interest.md,7,Part of the 8-way security/governance sprawl (sovereign-constitutional-ai); consolidates into docs/trust as its own sub-topic (deep-mind + policy volumes are the flagship spokes).
docs/sovereign-constitutional-ai/index.md,MERGE-INTO,hub-trust,docs/trust/index.md,7,Redundant nested section index; one hub per domain rule — folds into hub-trust.
docs/sovereign-constitutional-ai/policy-as-code-framework.md,MIGRATE,policy-as-code-framework,docs/trust/sovereign-constitutional-ai/09-policy-as-code-framework.md,7,Part of the 8-way security/governance sprawl (sovereign-constitutional-ai); consolidates into docs/trust as its own sub-topic (deep-mind + policy volumes are the flagship spokes).
docs/sovereign-constitutional-ai/rai-operating-model.md,MIGRATE,rai-operating-model,docs/trust/sovereign-constitutional-ai/10-rai-operating-model.md,7,Part of the 8-way security/governance sprawl (sovereign-constitutional-ai); consolidates into docs/trust as its own sub-topic (deep-mind + policy volumes are the flagship spokes).
docs/sovereign-constitutional-ai/sovereign-ai-foundations.md,MIGRATE,sovereign-ai-foundations,docs/trust/sovereign-constitutional-ai/11-sovereign-ai-foundations.md,7,Part of the 8-way security/governance sprawl (sovereign-constitutional-ai); consolidates into docs/trust as its own sub-topic (deep-mind + policy volumes are the flagship spokes).
docs/sovereign-constitutional-ai/sovereign-ai-roadmap-maturity.md,MIGRATE,sovereign-ai-roadmap-maturity,docs/trust/sovereign-constitutional-ai/12-sovereign-ai-roadmap-maturity.md,7,Part of the 8-way security/governance sprawl (sovereign-constitutional-ai); consolidates into docs/trust as its own sub-topic (deep-mind + policy volumes are the flagship spokes).
docs/workflow-orchestration/01-executive-summary.md,MIGRATE,executive-summary,docs/agentic-systems/orchestration/01-executive-summary.md,3,Section default (workflow-orchestration -> agentic-systems).
docs/workflow-orchestration/02-evolution-timeline.md,MIGRATE,evolution-timeline,docs/agentic-systems/orchestration/02-evolution-timeline.md,3,Section default (workflow-orchestration -> agentic-systems).
docs/workflow-orchestration/03-workflow-vs-agent-architecture.md,MIGRATE,workflow-vs-agent-architecture,docs/agentic-systems/orchestration/03-workflow-vs-agent-architecture.md,3,Section default (workflow-orchestration -> agentic-systems).
docs/workflow-orchestration/04-temporal-deep-dive.md,MIGRATE,temporal-deep-dive,docs/agentic-systems/orchestration/04-temporal-deep-dive.md,3,Section default (workflow-orchestration -> agentic-systems).
docs/workflow-orchestration/05-camunda-deep-dive.md,MIGRATE,camunda-deep-dive,docs/agentic-systems/orchestration/05-camunda-deep-dive.md,3,Section default (workflow-orchestration -> agentic-systems).
docs/workflow-orchestration/06-durable-vs-cognitive-execution.md,MIGRATE,durable-vs-cognitive-execution,docs/agentic-systems/orchestration/06-durable-vs-cognitive-execution.md,3,Section default (workflow-orchestration -> agentic-systems).
docs/workflow-orchestration/07-ai-coding-orchestrators.md,MIGRATE,ai-coding-orchestrators,docs/agentic-systems/orchestration/07-ai-coding-orchestrators.md,3,Section default (workflow-orchestration -> agentic-systems).
docs/workflow-orchestration/08-agent-frameworks-comparison.md,MIGRATE,agent-frameworks-comparison,docs/agentic-systems/orchestration/08-agent-frameworks-comparison.md,3,Section default (workflow-orchestration -> agentic-systems).
docs/workflow-orchestration/09-tool-calling-orchestration.md,MIGRATE,tool-calling-orchestration,docs/agentic-systems/orchestration/09-tool-calling-orchestration.md,3,Section default (workflow-orchestration -> agentic-systems).
docs/workflow-orchestration/10-mcp-impact.md,MIGRATE,mcp-impact,docs/agentic-systems/orchestration/10-mcp-impact.md,3,Section default (workflow-orchestration -> agentic-systems).
docs/workflow-orchestration/11-a2a-orchestration-patterns.md,MIGRATE,a2a-orchestration-patterns,docs/agentic-systems/orchestration/11-a2a-orchestration-patterns.md,3,Section default (workflow-orchestration -> agentic-systems).
docs/workflow-orchestration/12-human-in-the-loop-architectures.md,MIGRATE,human-in-the-loop-architectures,docs/agentic-systems/orchestration/12-human-in-the-loop-architectures.md,3,Section default (workflow-orchestration -> agentic-systems).
docs/workflow-orchestration/13-memory-vs-workflow-state.md,MIGRATE,memory-vs-workflow-state,docs/agentic-systems/orchestration/13-memory-vs-workflow-state.md,3,Section default (workflow-orchestration -> agentic-systems).
docs/workflow-orchestration/14-ai-planning-vs-workflow-engines.md,MIGRATE,ai-planning-vs-workflow-engines,docs/agentic-systems/orchestration/14-ai-planning-vs-workflow-engines.md,3,Section default (workflow-orchestration -> agentic-systems).
docs/workflow-orchestration/15-reliability-playbook.md,MIGRATE,reliability-playbook,docs/agentic-systems/orchestration/15-reliability-playbook.md,3,Section default (workflow-orchestration -> agentic-systems).
docs/workflow-orchestration/16-observability-framework.md,MIGRATE,observability-framework,docs/agentic-systems/orchestration/16-observability-framework.md,3,Section default (workflow-orchestration -> agentic-systems).
docs/workflow-orchestration/17-security-architecture.md,MIGRATE,workflow-orchestration-security-architecture,docs/agentic-systems/orchestration/17-workflow-orchestration-security-architecture.md,3,Disambiguated generic 'security-architecture' slug (workflow-orchestration series).
docs/workflow-orchestration/18-enterprise-governance-model.md,MIGRATE,enterprise-governance-model,docs/agentic-systems/orchestration/18-enterprise-governance-model.md,3,Section default (workflow-orchestration -> agentic-systems).
docs/workflow-orchestration/19-reference-architectures.md,MIGRATE,reference-architectures,docs/agentic-systems/orchestration/19-reference-architectures.md,3,Section default (workflow-orchestration -> agentic-systems).
docs/workflow-orchestration/20-decision-matrix.md,MIGRATE,decision-matrix,docs/agentic-systems/orchestration/20-decision-matrix.md,3,Section default (workflow-orchestration -> agentic-systems).
docs/workflow-orchestration/21-future-predictions.md,MIGRATE,future-predictions,docs/agentic-systems/orchestration/21-future-predictions.md,3,Section default (workflow-orchestration -> agentic-systems).
docs/workflow-orchestration/22-anti-patterns-catalog.md,MIGRATE,anti-patterns-catalog,docs/agentic-systems/orchestration/22-anti-patterns-catalog.md,3,Section default (workflow-orchestration -> agentic-systems).
docs/workflow-orchestration/23-capability-maturity-model.md,MIGRATE,capability-maturity-model,docs/agentic-systems/orchestration/23-capability-maturity-model.md,3,Section default (workflow-orchestration -> agentic-systems).
docs/workflow-orchestration/index.md,MERGE-INTO,hub-agentic-systems,docs/agentic-systems/index.md,3,Nested section/subfolder index; one hub per domain rule — folds into hub-agentic-systems.
docs/ai-economics/AI-Value-Creator-Deliverables-Pack.md,SPLIT,ai-value-creator-deliverables-pack-part2,docs/strategy/53-ai-value-creator-deliverables-pack-maturity-governance-playbooks.md,1,"[SPLIT part 2/2 of ai-value-creator-deliverables-pack]: AI Value Creator Deliverables: Maturity, Governance & Playbooks (11-20)"
docs/ai-economics/AI-Value-Creator-Deliverables-Pack.md,SPLIT,ai-value-creator-deliverables-pack-part3,docs/strategy/parts/01-ai-value-creator-deliverables-pack-playbooks-scorecard.md,1,"[SPLIT part 3/3 of ai-value-creator-deliverables-pack, re-split from part2 which exceeded 2000-word ceiling]: Deliverables 16-20 (Governance Model, Economics Model, Value Scorecard, Strategy Playbook, EA & CAIO Playbooks)"
docs/ai-economics/AI_Cost_Implementation_Guide_2026.md,SPLIT,ai-cost-implementation-guide-2026-part2,docs/strategy/54-ai-cost-implementation-guide-2026-budget-finops-roi-measurement.md,1,"[SPLIT part 2/3 of ai-cost-implementation-guide-2026]: AI Cost Implementation: Budget Governance, FinOps & ROI"
docs/ai-economics/AI_Cost_Implementation_Guide_2026.md,SPLIT,ai-cost-implementation-guide-2026-part3,docs/strategy/55-ai-cost-implementation-guide-2026-anti-patterns-deployment-playbook.md,1,[SPLIT part 3/3 of ai-cost-implementation-guide-2026]: AI Cost Implementation: Anti-Pattern Fixes & Deployment Playbook
docs/ai-economics/Agentic-AI-Use-Case-Value-Lifecycle.md,SPLIT,agentic-ai-use-case-value-lifecycle-part2,docs/strategy/56-agentic-ai-use-case-value-lifecycle-financial-model-assumptions.md,1,[SPLIT part 2/2 of agentic-ai-use-case-value-lifecycle]: Use Case Value Lifecycle: Financial Model & Assumptions
docs/ai-economics/ai-coding-agents-2026.md,SPLIT,ai-coding-agents-2026-part2,docs/strategy/57-ai-coding-agents-2026-enterprise-autonomous-agent-tools.md,1,[SPLIT part 2/3 of ai-coding-agents-2026]: AI Coding Agents 2026: Enterprise & Autonomous Agent Tools
docs/ai-economics/ai-coding-agents-2026.md,SPLIT,ai-coding-agents-2026-part3,docs/strategy/58-ai-coding-agents-2026-tool-comparison-benchmarks-guide.md,1,[SPLIT part 3/3 of ai-coding-agents-2026]: AI Coding Agents 2026: Comparisons & Benchmarks
docs/ai-economics/ai-tokenomics-guide.md,SPLIT,ai-tokenomics-guide-part2,docs/strategy/59-ai-tokenomics-guide-prompting-model-selection-fine-tuning.md,1,"[SPLIT part 2/3 of ai-tokenomics-guide]: AI Tokenomics: Prompting, Model Selection & Fine-Tuning"
docs/ai-economics/ai-tokenomics-guide.md,SPLIT,ai-tokenomics-guide-part3,docs/strategy/60-ai-tokenomics-guide-batch-processing-tco-scale.md,1,"[SPLIT part 3/3 of ai-tokenomics-guide]: AI Tokenomics: Batch Processing, TCO & Scale Economics"
docs/ai-economics/ai-value-creators-synthesis.md,SPLIT,ai-value-creators-synthesis-part2,docs/strategy/61-ai-value-creators-synthesis-advanced-themes-recommendations.md,1,[SPLIT part 2/2 of ai-value-creators-synthesis]: AI Value Creators: Advanced Themes & Recommendations
docs/ai-economics/enterprise-ai-commercial-analysis-2026.md,SPLIT,enterprise-ai-commercial-analysis-2026-part2,docs/strategy/62-enterprise-ai-commercial-analysis-2026-finops-procurement-framework.md,1,[SPLIT part 2/2 of enterprise-ai-commercial-analysis-2026]: Enterprise AI Commercial Analysis: FinOps & Procurement
docs/enterprise-ai-report/part-01-evolution.md,SPLIT,part-01-evolution-part2,docs/strategy/63-part-01-evolution-evolution-stages-agentic-ai-native.md,1,[SPLIT part 2/2 of part-01-evolution]: Evolution: Agentic AI to AI-Native Organization
docs/enterprise-ai-report/part-02-operating-models.md,SPLIT,part-02-operating-models-part2,docs/strategy/64-part-02-operating-models-operating-models-platform-ai-native.md,1,[SPLIT part 2/3 of part-02-operating-models]: Enterprise AI Operating Models: Platform-First to AI-Native
docs/enterprise-ai-report/part-02-operating-models.md,SPLIT,part-02-operating-models-part3,docs/strategy/65-part-02-operating-models-operating-model-comparison-maturity.md,1,[SPLIT part 3/3 of part-02-operating-models]: Enterprise AI Operating Models: Comparison & Maturity
docs/enterprise-ai-report/part-08-organizational-roles.md,SPLIT,part-08-organizational-roles-part2,docs/strategy/66-part-08-organizational-roles-core-delivery-engineering-roles.md,1,[SPLIT part 2/4 of part-08-organizational-roles]: Core AI Delivery & Engineering Roles
docs/enterprise-ai-report/part-08-organizational-roles.md,SPLIT,part-08-organizational-roles-part3,docs/strategy/67-part-08-organizational-roles-governance-risk-roles-raci-matrix.md,1,"[SPLIT part 3/4 of part-08-organizational-roles]: Governance, Risk & Advisory Roles + Master RACI Matrix"
docs/enterprise-ai-report/part-08-organizational-roles.md,SPLIT,part-08-organizational-roles-part4,docs/strategy/68-part-08-organizational-roles-career-pathways-salary-benchmarks.md,1,"[SPLIT part 4/4 of part-08-organizational-roles]: Governance RACI, Career Pathways & Compensation"
docs/enterprise-ai-report/part-09-operating-processes.md,SPLIT,part-09-operating-processes-part2,docs/strategy/69-part-09-operating-processes-rollout-evaluation-redteam.md,1,"[SPLIT part 2/3 of part-09-operating-processes]: AI Operating Processes: Rollout, Evaluation & Red Teaming"
docs/enterprise-ai-report/part-09-operating-processes.md,SPLIT,part-09-operating-processes-part3,docs/strategy/70-part-09-operating-processes-incident-response-rollback.md,1,[SPLIT part 3/3 of part-09-operating-processes]: AI Operating Processes: Incident Response & Rollback
docs/enterprise-ai-report/part-10-service-catalog.md,SPLIT,part-10-service-catalog-part2,docs/strategy/71-part-10-service-catalog-agent-guardrail-observability.md,1,"[SPLIT part 2/3 of part-10-service-catalog]: AI Service Catalog: Agent, Guardrail & Observability Services"
docs/enterprise-ai-report/part-10-service-catalog.md,SPLIT,part-10-service-catalog-part3,docs/strategy/72-part-10-service-catalog-tiers-governance-developer-portal.md,1,"[SPLIT part 3/3 of part-10-service-catalog]: AI Service Catalog: Tiers, Governance & Developer Portal"
docs/enterprise-ai-report/part-21-agentic-process-blueprint.md,SPLIT,part-21-agentic-process-blueprint-part2,docs/strategy/73-part-21-agentic-process-blueprint-blueprints-by-function-teams.md,1,[SPLIT part 2/2 of part-21-agentic-process-blueprint]: Agentic Blueprints by Function & Agent-Infused Teams
docs/enterprise-architecture/strategy/EA_Strategy_Playbook.md,SPLIT,ea-strategy-playbook-part2,docs/strategy/74-ea-strategy-playbook-build-operate-retire-stages.md,1,[SPLIT part 2/2 of ea-strategy-playbook]: EA Strategy Playbook: Build to Retire
docs/enterprise-architecture/strategy/Enterprise_AI_Strategic_Brief_2026.md,SPLIT,enterprise-ai-strategic-brief-2026-part2,docs/strategy/75-enterprise-ai-strategic-brief-2026-aegis-security-adlc.md,1,[SPLIT part 2/3 of enterprise-ai-strategic-brief-2026]: Enterprise AI Strategic Brief: Security Governance & ADLC
docs/enterprise-architecture/strategy/Enterprise_AI_Strategic_Brief_2026.md,SPLIT,enterprise-ai-strategic-brief-2026-part3,docs/strategy/76-enterprise-ai-strategic-brief-2026-roadmap-strategic-imperatives.md,1,[SPLIT part 3/3 of enterprise-ai-strategic-brief-2026]: Enterprise AI Strategic Brief: Roadmap & Strategic Imperatives
