old_path,old_section,title,words,has_frontmatter,last_reviewed,source_type,status_field,mermaid_count,ascii_art_suspected,inferred_doc_type,dup_cluster,notes
docs/enterprise-architecture/ai-architecture/agentic-ai-security-identity.md,enterprise-architecture,Agentic AI Security & Agent Identity,2746,True,2026-07-10,native-md,current,0,True,guide,,topic-overlap:security
docs/enterprise-architecture/ai-architecture/ai-finops-budget-governance.md,enterprise-architecture,"AI FinOps — Budget Governance, Quotas & Cost Guardrails",2384,True,2026-07-14,native-md,current,0,True,guide,,topic-overlap:finops
docs/enterprise-architecture/ai-architecture/ai-finops-capacity-forecasting.md,enterprise-architecture,AI FinOps — Capacity Planning & Cost Forecasting,2800,True,2026-07-14,native-md,current,0,False,guide,,topic-overlap:finops
docs/enterprise-architecture/ai-architecture/ai-finops-chargeback-attribution.md,enterprise-architecture,"AI FinOps — Cost Attribution, Chargeback & Showback",1945,True,2026-07-14,native-md,current,0,True,guide,,topic-overlap:finops
docs/enterprise-architecture/ai-architecture/ai-finops-infrastructure-optimization.md,enterprise-architecture,"AI FinOps — Infrastructure Cost Optimization (GPU, Kubernetes, Serverless)",2179,True,2026-07-14,native-md,current,0,False,guide,,topic-overlap:finops
docs/enterprise-architecture/ai-architecture/ai-finops-maturity-model.md,enterprise-architecture,AI FinOps Maturity Model,2443,True,2026-07-14,native-md,current,0,True,guide,,topic-overlap:finops
docs/enterprise-architecture/ai-architecture/ai-finops-multi-agent-cost-propagation.md,enterprise-architecture,Multi-Agent Cost Propagation — How Costs Accumulate Across Distributed AI Workflows,2456,True,2026-07-14,native-md,current,0,True,guide,,topic-overlap:finops
docs/enterprise-architecture/ai-architecture/ai-finops-rag-mcp-a2a-economics.md,enterprise-architecture,"AI FinOps — RAG, MCP & A2A Economics",2838,True,2026-07-14,native-md,current,0,True,guide,,topic-overlap:finops;topic-overlap:mcp
docs/enterprise-architecture/ai-architecture/ai-finops-unit-economics-kpis.md,enterprise-architecture,"AI FinOps — Unit Economics, KPI Framework & Executive Dashboard",2222,True,2026-07-14,native-md,current,0,True,guide,,topic-overlap:finops
docs/enterprise-architecture/ai-architecture/ai-harness-architecture-orchestration.md,enterprise-architecture,AI Harness Architecture & Multi-Agent Orchestration,4225,True,2026-07-10,native-md,current,0,False,guide,,
docs/enterprise-architecture/ai-architecture/drift-detection-guide.md,enterprise-architecture,Drift Detection for Multi-Agent AI Systems,2905,True,2026-07-14,native-md,current,0,True,guide,,
docs/enterprise-architecture/ai-architecture/end-to-end-traceability-guide.md,enterprise-architecture,End-to-End Traceability for Multi-Agent Systems,2700,True,2026-07-14,native-md,current,0,True,guide,,
docs/enterprise-architecture/ai-architecture/enterprise-agent-reference-architectures.md,enterprise-architecture,"Enterprise Agent Reference Architectures, Platform Engineering & Checklists",2803,True,2026-07-10,native-md,current,0,True,reference-architecture,,
docs/enterprise-architecture/ai-architecture/enterprise-ai-architect-foundations.md,enterprise-architecture,Enterprise AI Architect — Foundations,7838,True,2026-07-10,native-md,current,0,True,guide,,
docs/enterprise-architecture/ai-architecture/enterprise-ai-architecture-patterns.md,enterprise-architecture,Enterprise AI Architecture Patterns,5831,True,2026-07-10,native-md,current,0,True,guide,,
docs/enterprise-architecture/ai-architecture/enterprise-ai-comparative-matrices-2026.md,enterprise-architecture,Enterprise AI Comparative Matrices & Decision Tools 2026,2352,True,2026-07-12,native-md,current,1,True,guide,,
docs/enterprise-architecture/ai-architecture/enterprise-ai-governance-compliance.md,enterprise-architecture,Enterprise AI Governance & Compliance,8805,True,2026-07-10,native-md,current,0,True,guide,,
docs/enterprise-architecture/ai-architecture/enterprise-ai-skills-assessment.md,enterprise-architecture,Enterprise AI Architect — Skills Assessment,9102,True,2026-07-10,native-md,current,0,False,guide,,
docs/enterprise-architecture/ai-architecture/enterprise-aiops-guide.md,enterprise-architecture,Enterprise AIOps Guide — AI-Driven IT Operations,9682,True,2026-07-10,native-md,current,0,True,guide,,
docs/enterprise-architecture/ai-architecture/enterprise-multi-model-ai-strategy.md,enterprise-architecture,Enterprise Multi-Model AI Strategy — Vendor-Agnostic Guide,12480,True,2026-07-10,native-md,current,0,True,guide,,
docs/enterprise-architecture/ai-architecture/governance-propagation-chain.md,enterprise-architecture,Governance Propagation Chain,2882,True,2026-07-14,native-md,current,0,True,guide,,
docs/enterprise-architecture/ai-architecture/index.md,enterprise-architecture,Enterprise AI Architect,1297,True,2026-07-10,native-md,current,0,False,hub,,
docs/enterprise-architecture/ai-architecture/kill-switch-architecture.md,enterprise-architecture,Kill Switch Architecture for Multi-Agent AI Systems,2848,True,2026-07-14,native-md,current,0,True,guide,,
docs/enterprise-architecture/ai-architecture/machine-readable-ea.md,enterprise-architecture,Machine-Readable Enterprise Architecture for the Agentic Era,2245,True,2026-07-10,native-md,current,0,True,guide,,
docs/enterprise-architecture/ai-architecture/mcp-a2a-protocol-deep-dive.md,enterprise-architecture,MCP & A2A Protocol Deep Dive (2026),2561,True,2026-07-10,native-md,current,0,False,guide,,topic-overlap:mcp
docs/enterprise-architecture/ai-architecture/multi-agent-topology-patterns.md,enterprise-architecture,Multi-Agent Topology Patterns,4184,True,2026-07-14,native-md,current,0,True,guide,,
docs/enterprise-architecture/architectural-review-board/Volume10_Collaborative_Use_Case_Transcripts.md,enterprise-architecture,Collaborative Use Case Transcripts,7454,True,2026-07-10,converted-pdf,current,0,False,guide,,
docs/enterprise-architecture/architectural-review-board/Volume1_Governance_Ecosystem_Operating_Models.md,enterprise-architecture,Enterprise Governance Ecosystem & Operating Models,4306,True,2026-07-10,converted-pdf,current,0,False,guide,,
docs/enterprise-architecture/architectural-review-board/Volume2_Economics_Decision_Science.md,enterprise-architecture,Architecture Economics & Decision Science,3332,True,2026-07-10,converted-pdf,current,0,False,guide,,
docs/enterprise-architecture/architectural-review-board/Volume3_Knowledge_Management_Capability_Mapping.md,enterprise-architecture,Architecture Knowledge Management & Capability Mapping,2119,True,2026-07-10,converted-pdf,current,0,False,guide,,
docs/enterprise-architecture/architectural-review-board/Volume4_Artifact_Catalog_Quality_Attributes.md,enterprise-architecture,Artifact Catalog & Quality Attributes,1922,True,2026-07-10,converted-pdf,current,0,False,guide,,
docs/enterprise-architecture/architectural-review-board/Volume5_Review_Questions_Scorecards.md,enterprise-architecture,Enterprise Review Questions & Scorecards,3196,True,2026-07-10,converted-pdf,current,0,False,career,,
docs/enterprise-architecture/architectural-review-board/Volume6_Banking_Industry_DeepDive.md,enterprise-architecture,Banking — The Primary Lens,1465,True,2026-07-10,converted-pdf,current,0,False,guide,,
docs/enterprise-architecture/architectural-review-board/Volume7_AI_Native_ARB_Case_Studies.md,enterprise-architecture,AI-Native ARB & Enterprise Case Studies,2607,True,2026-07-10,converted-pdf,current,0,False,guide,,
docs/enterprise-architecture/architectural-review-board/Volume8_Implementation_Accelerator_Kit.md,enterprise-architecture,Part A — Foundational Templates,1521,True,2026-07-10,converted-pdf,current,0,False,guide,,
docs/enterprise-architecture/architectural-review-board/Volume9_Enterprise_Reference_Repository.md,enterprise-architecture,Part A — Reference Architectures & Architecture Patterns,3618,True,2026-07-10,converted-pdf,current,0,False,guide,,
docs/enterprise-architecture/architectural-review-board/index.md,enterprise-architecture,Architectural Review Board (ARB),1507,True,2026-07-10,native-md,current,0,False,hub,,
docs/enterprise-architecture/best-practices/EA_BestPractices_Jargon.md,enterprise-architecture,BEST PRACTICES & JARGON GUIDE,3061,True,2026-07-10,converted-pdf,current,0,False,guide,,
docs/enterprise-architecture/best-practices/EA_Glossary_CheatSheet.md,enterprise-architecture,ENTERPRISE ARCHITECTURE Glossary & Cheat Sheet,4159,True,2026-07-10,converted-pdf,current,0,False,checklist,,topic-overlap:glossaries
docs/enterprise-architecture/best-practices/index.md,enterprise-architecture,EA Best Practices,37,True,2026-07-10,native-md,current,0,False,hub,,
docs/enterprise-architecture/framework/EA_Soft_Skills_Interview_Master_Guide.md,enterprise-architecture,EA Soft Skills Interview Master Guide,7692,True,2026-07-10,converted-pdf,current,0,False,career,,topic-overlap:interview-content
docs/enterprise-architecture/framework/Executive_Communication_Framework_Guide.md,enterprise-architecture,COMMUNICATION FRAMEWORKS  MASTER GUIDE,5486,True,2026-07-10,converted-pdf,current,0,False,guide,,
docs/enterprise-architecture/index.md,enterprise-architecture,Enterprise Architecture,206,True,2026-07-10,native-md,current,0,False,hub,,
docs/enterprise-architecture/process/EA_Mastery_Guide.md,enterprise-architecture,MASTERY GUIDE,6699,True,2026-07-10,converted-pdf,current,0,False,guide,,
docs/enterprise-architecture/process/EA_Real_Life_Transcript.md,enterprise-architecture,ENTERPRISE ARCHITECT,7189,True,2026-07-10,converted-pdf,current,0,False,guide,,
docs/enterprise-architecture/process/Enterprise_AI_Architect_Bible_2026.md,enterprise-architecture,ENTERPRISE AI ARCHITECT BIBLE,9731,True,2026-07-10,converted-pdf,current,0,False,guide,,
docs/enterprise-architecture/process/Enterprise_AI_Architect_Deep_Dive_Guide.md,enterprise-architecture,Communication Mastery,441,True,2026-07-17,converted-pdf,current,0,False,guide,,known-dup:ea-deep-dive
docs/enterprise-architecture/process/Enterprise_AI_Architect_Deep_Dive_Guide_Part1_Foundation.md,enterprise-architecture,Part 1 — Foundation,2620,True,2026-07-17,converted-pdf,current,0,True,research-report,,known-dup:ea-deep-dive
docs/enterprise-architecture/process/Enterprise_AI_Architect_Deep_Dive_Guide_Part2_Five_Arenas.md,enterprise-architecture,Part 2 — The Five Arenas,6493,True,2026-07-17,converted-pdf,current,0,False,research-report,,known-dup:ea-deep-dive
docs/enterprise-architecture/process/Enterprise_AI_Architect_Deep_Dive_Guide_Part3_Toolkit_Practice.md,enterprise-architecture,Part 3 — Toolkit & Practice,3296,True,2026-07-17,converted-pdf,current,0,True,research-report,,known-dup:ea-deep-dive
docs/enterprise-architecture/process/Enterprise_AI_Architect_Deep_Dive_Guide_Part4_Measurement_Growth.md,enterprise-architecture,Part 4 — Measurement & Growth,2560,True,2026-07-17,converted-pdf,current,0,False,research-report,,known-dup:ea-deep-dive
docs/enterprise-architecture/process/Enterprise_Agentic_AI_Architecture_Playbook_2026.md,enterprise-architecture,Enterprise Agentic AI Architecture Research Initiative,4583,True,2026-07-10,converted-pdf,current,0,False,guide,,
docs/enterprise-architecture/process/ai-solution-lifecycle-deliverables.md,enterprise-architecture,AI Solution Lifecycle Deliverables,4092,True,2026-07-10,native-md,current,0,True,guide,,
docs/enterprise-architecture/process/enterprise-technology-selection-framework.md,enterprise-architecture,Enterprise Technology Selection & Decision Framework,10077,True,2026-07-10,native-md,current,0,True,guide,,
docs/enterprise-architecture/process/index.md,enterprise-architecture,EA Processes & Lifecycle,94,True,2026-07-10,native-md,current,0,False,hub,,
docs/enterprise-architecture/specialization/AI_Invoice_Auditor_Architecture_v5.md,enterprise-architecture,1. What Changed in v5.0 — Executive Summary,6788,True,2026-07-10,converted-pdf,current,0,True,guide,,
docs/enterprise-architecture/specialization/AI_Transformation_Consultant_Toolkit_2026.md,enterprise-architecture,AI Transformation,9242,True,2026-07-10,converted-pdf,current,0,False,guide,,
docs/enterprise-architecture/specialization/AKES_Addendum_Document_Update_and_Versioning.md,enterprise-architecture,AKES Addendum: Document Update & Versioning,3690,True,2026-07-17,converted-pdf,current,0,False,guide,,
docs/enterprise-architecture/specialization/APEX_EA_Final.md,enterprise-architecture,APEX: AI Platform of Platforms,1038,True,2026-07-17,converted-pdf,current,0,False,guide,,known-dup:apex-ea
docs/enterprise-architecture/specialization/APEX_EA_Final_Part1_Team_Structure_RACI.md,enterprise-architecture,"APEX EA Part 1: Team Structure, RACI & Operating Model",3399,True,2026-07-17,converted-pdf,current,0,False,guide,,known-dup:apex-ea
docs/enterprise-architecture/specialization/APEX_EA_Final_Part2_AI_DLC_Methodology_Foundation_Architecture.md,enterprise-architecture,APEX EA Part 2: AI-DLC Methodology & Foundation Architecture,3455,True,2026-07-17,converted-pdf,current,0,False,guide,,known-dup:apex-ea
docs/enterprise-architecture/specialization/APEX_EA_Final_Part3_Information_Systems_Technology_Architecture.md,enterprise-architecture,APEX EA Part 3: Information Systems & Technology Architecture,1897,True,2026-07-17,converted-pdf,current,0,False,guide,,known-dup:apex-ea
docs/enterprise-architecture/specialization/APEX_EA_Final_Part4_Delivery_Governance_Reference.md,enterprise-architecture,"APEX EA Part 4: Delivery, Governance & Reference",3485,True,2026-07-17,converted-pdf,current,0,False,guide,,known-dup:apex-ea
docs/enterprise-architecture/specialization/DPDP_Act_2023_Comprehensive_Guide.md,enterprise-architecture,DPDP Act 2023 & DPDP Rules 2025 — Comprehensive Guide,5061,True,2026-07-17,converted-pdf,current,0,False,guide,,
docs/enterprise-architecture/specialization/DSA_Principal_Architect_Reference.md,enterprise-architecture,Principal Architect DSA Deep-Reference,4594,True,2026-07-10,converted-pdf,current,0,False,guide,,
docs/enterprise-architecture/specialization/EAKA_Research_Study.md,enterprise-architecture,Enterprise Agent Knowledge Architecture (EAKA) Research Study,4682,True,2026-07-17,converted-pdf,current,0,False,guide,,
docs/enterprise-architecture/specialization/EA_Business_Communication_Executive_Skills.md,enterprise-architecture,Business Communication & Executive Skills,6431,True,2026-07-10,converted-pdf,current,0,False,guide,,
docs/enterprise-architecture/specialization/EA_OKR_KPI_Research.md,enterprise-architecture,OKR & KPI VALUE FRAMEWORK,2419,True,2026-07-10,converted-pdf,current,0,False,research-report,,
docs/enterprise-architecture/specialization/Enterprise_Data_Architect_AI_GenAI.md,enterprise-architecture,ENTERPRISE DATA ARCHITECT IN THE AGE OF AI & GenAI,3311,True,2026-07-10,converted-pdf,current,0,False,guide,,
docs/enterprise-architecture/specialization/Enterprise_Manager_AI_GenAI.md,enterprise-architecture,ENTERPRISE MANAGER IN THE AGE OF AI & GenAI,4127,True,2026-07-10,converted-pdf,current,0,False,guide,,
docs/enterprise-architecture/specialization/Principal_Enterprise_AI_Guide_Educative.md,enterprise-architecture,Principal Enterprise AI Architect,6659,True,2026-07-10,converted-pdf,current,0,False,guide,,
docs/enterprise-architecture/specialization/RFI_AI_Platform_Transcript.md,enterprise-architecture,REQUEST FOR INFORMATION,8658,True,2026-07-10,converted-pdf,current,0,False,guide,,
docs/enterprise-architecture/specialization/index.md,enterprise-architecture,EA Specializations,133,True,2026-07-10,native-md,current,0,False,hub,,
docs/enterprise-architecture/specialization/modern-data-ai-platform-blueprint-2026.md,enterprise-architecture,Modern Data & AI Platform Blueprint 2026,4785,True,2026-07-17,converted-pdf,current,0,False,guide,,
docs/enterprise-architecture/strategy/EA_AI_First_Transformation_Transcript.md,enterprise-architecture,EA AI-First Transformation — A Real-Life Transcript,9856,True,2026-07-10,converted-pdf,current,0,False,guide,,
docs/enterprise-architecture/strategy/EA_Strategy_Playbook.md,enterprise-architecture,STRATEGY PLAYBOOK,3170,True,2026-07-17,converted-pdf,current,0,False,guide,,
docs/enterprise-architecture/strategy/Enterprise_AI_Strategic_Brief_2026.md,enterprise-architecture,Enterprise AI Strategic Brief 2026,3319,True,2026-07-10,converted-pdf,current,0,False,guide,,
docs/enterprise-architecture/strategy/Enterprise_AI_Transformation_Blueprint_CTO_Guide_2026.md,enterprise-architecture,Enterprise AI Transformation Blueprint,5024,True,2026-07-10,converted-pdf,current,0,False,guide,,
docs/enterprise-architecture/strategy/index.md,enterprise-architecture,EA Strategy,62,True,2026-07-10,native-md,current,0,False,hub,,
docs/enterprise-architecture/transformation/00_Executive_Summary_and_AI_Vision.md,enterprise-architecture,Executive Summary & AI Vision,1068,True,2026-07-10,converted-pdf,current,0,False,guide,,
docs/enterprise-architecture/transformation/01_Current_State_Assessment_and_AI_Maturity.md,enterprise-architecture,Current-State Assessment & AI Maturity,881,True,2026-07-10,converted-pdf,current,0,False,guide,,
docs/enterprise-architecture/transformation/02_AI_Opportunity_Portfolio.md,enterprise-architecture,AI Opportunity Portfolio & Prioritization,968,True,2026-07-10,converted-pdf,current,0,False,guide,,
docs/enterprise-architecture/transformation/03_Enterprise_AI_Platform_and_Data_Architecture.md,enterprise-architecture,"Enterprise AI Platform, Data & Agentic Architecture",1047,True,2026-07-10,converted-pdf,current,0,False,guide,,
docs/enterprise-architecture/transformation/04_Governance_Responsible_AI_and_Security.md,enterprise-architecture,"Governance, Responsible AI & Security Architecture",1007,True,2026-07-10,converted-pdf,current,0,False,guide,,topic-overlap:security
docs/enterprise-architecture/transformation/05_Target_Operating_Model_and_Change.md,enterprise-architecture,"Target Operating Model, Organization & Change",847,True,2026-07-10,converted-pdf,current,0,False,guide,,
docs/enterprise-architecture/transformation/06_Roadmap_Financials_KPIs_and_Risk.md,enterprise-architecture,"Roadmap, Financial Model, KPIs & Risk Register",1110,True,2026-07-10,converted-pdf,current,0,False,guide,,
docs/enterprise-architecture/transformation/ai-first-to-ai-native.md,enterprise-architecture,AI-First to AI-Native Journey,3358,True,2026-07-10,native-md,current,0,True,guide,,
docs/enterprise-architecture/transformation/index.md,enterprise-architecture,AI-First Enterprise,606,True,2026-07-10,native-md,current,0,False,hub,,
docs/enterprise-strategy/index.md,enterprise-strategy,Enterprise Strategy & Business Architecture Handbook,525,True,2026-07-15,native-md,current,0,True,hub,,
docs/enterprise-strategy/vol1-corporate-strategy.md,enterprise-strategy,Vol 1 — Corporate Strategy: The Complete Enterprise Handbook,6356,True,2026-07-15,native-md,current,0,True,guide,,
docs/enterprise-strategy/vol10-relationship-maps-glossary.md,enterprise-strategy,"Vol 10 — Relationship Maps, Comparisons & Enterprise Glossary",7724,True,2026-07-16,native-md,current,0,True,guide,,topic-overlap:glossaries
docs/enterprise-strategy/vol2-business-architecture-operating-model.md,enterprise-strategy,Vol 2 — Business Architecture & Operating Models,6076,True,2026-07-15,native-md,current,0,True,guide,,
docs/enterprise-strategy/vol3-portfolio-governance.md,enterprise-strategy,Vol 3 — Portfolio Management & Enterprise Governance,3950,True,2026-07-15,native-md,current,0,True,guide,,
docs/enterprise-strategy/vol4-consulting-frameworks-industry.md,enterprise-strategy,Vol 4 — Consulting Frameworks & Industry Strategy Playbook,5170,True,2026-07-15,native-md,current,0,True,guide,,
docs/enterprise-strategy/vol5-ai-strategy-transformation-glossary.md,enterprise-strategy,"Vol 5 — AI Strategy, Enterprise Transformation & Master Glossary",5696,True,2026-07-15,native-md,current,0,True,guide,,topic-overlap:glossaries
docs/enterprise-strategy/vol6-organization-structure-operating-model.md,enterprise-strategy,Vol 6 — Organization Structure & Operating Model Design,6161,True,2026-07-16,native-md,current,0,True,guide,,
docs/enterprise-strategy/vol7-enterprise-building-blocks.md,enterprise-strategy,Vol 7 — Enterprise Building Blocks Architecture,5705,True,2026-07-16,native-md,current,0,True,guide,,
docs/enterprise-strategy/vol8-portfolio-consulting-frameworks.md,enterprise-strategy,Vol 8 — Portfolio Management & Consulting Frameworks,6088,True,2026-07-16,native-md,current,0,True,guide,,
docs/enterprise-strategy/vol9-industry-deep-dives.md,enterprise-strategy,Vol 9 — Industry Strategy & Operating Model Deep Dives,4930,True,2026-07-16,native-md,current,0,False,research-report,,
docs/index.md,root,Home,489,True,2026-07-10,native-md,current,0,False,hub,,
docs/interview-prep/AI_Agent_Systems_Interview_Guide.md,interview-prep,AI Agent Systems Senior Engineer Interview Preparation Guide,8866,True,2026-07-10,converted-pdf,current,0,False,career,,topic-overlap:interview-content
docs/interview-prep/AI_Engineer_Question_Bank.md,interview-prep,AI Engineer Interview Question Bank,3344,True,2026-07-10,converted-pdf,current,0,False,career,,topic-overlap:interview-content
docs/interview-prep/Agentic_AI_Platforms_Questionnaire_2025.md,interview-prep,Agentic AI & Platforms Enterprise Questionnaire,9434,True,2026-07-10,converted-pdf,current,0,False,career,,topic-overlap:interview-content
docs/interview-prep/EA_HITL_HOTL_HOOL_Interview_Questions.md,interview-prep,EA HITL / HOTL / HOOL Interview Questions,15614,True,2026-07-10,native-md,current,0,True,career,,topic-overlap:interview-content
docs/interview-prep/EA_Quality_Resilience_Testing_Interview_Questions.md,interview-prep,"EA Quality, Resilience & Testing Interview Questions",16282,True,2026-07-10,native-md,current,0,False,career,,topic-overlap:interview-content
docs/interview-prep/EA_Senior_Interview_Questions.md,interview-prep,EA Senior Interview Questions,9652,True,2026-07-10,native-md,current,0,False,career,,topic-overlap:interview-content
docs/interview-prep/EA_Soft_Skills_and_Behaviors.md,interview-prep,EA Soft Skills and Behaviors,9756,True,2026-07-10,native-md,current,0,True,career,,topic-overlap:interview-content
docs/interview-prep/EY_AI_Architect_Interview_Guide_1.md,interview-prep,EY AI Architect & Consultant — Interview & ECC AI-First Guide,5246,True,2026-07-10,converted-pdf,current,0,True,career,,topic-overlap:interview-content
docs/interview-prep/Enterprise_Architect_in_the_Age_of_AI.md,interview-prep,Enterprise Architect in the Age of AI,4848,True,2026-07-10,native-md,current,0,True,career,,topic-overlap:interview-content
docs/interview-prep/Enterprise_GenAI_Architect_Interview_Guide.md,interview-prep,ENTERPRISE GenAI / AI ARCHITECT,4149,True,2026-07-10,converted-pdf,current,0,False,career,,topic-overlap:interview-content
docs/interview-prep/Hard_Scenarios_Interview_Prep.md,interview-prep,Hard Scenarios Interview Prep,6861,True,2026-07-10,converted-pdf,current,0,True,career,,topic-overlap:interview-content
docs/interview-prep/ML_AI_Interview_Mastery_Guide.md,interview-prep,How to Use This Guide,7586,True,2026-07-10,converted-pdf,current,0,False,career,,topic-overlap:interview-content
docs/interview-prep/Multimodal_AI_EA_Scenarios.md,interview-prep,Multimodal AI — Enterprise Architect Complex Scenario Bank,6891,True,2026-07-16,native-md,current,0,False,career,,topic-overlap:interview-content
docs/interview-prep/ea/EA_Interview_Handbook.md,interview-prep,Enterprise Architecture Interview Handbook,11546,True,2026-07-10,converted-pdf,current,0,False,career,,topic-overlap:interview-content
docs/interview-prep/ea/EA_Interview_Handbook_DELTA.md,interview-prep,EA Interview Handbook — 2026 Delta Update,9394,True,2026-07-10,converted-pdf,current,0,False,career,,topic-overlap:interview-content
docs/interview-prep/ea/EA_Interview_Master_Guide.md,interview-prep,Enterprise Architect Interview Master Guide,9835,True,2026-07-13,converted-pdf,current,0,False,career,,topic-overlap:interview-content
docs/interview-prep/ea/EA_Interview_Vol3_CTO_AI.md,interview-prep,ENTERPRISE ARCHITECTURE,27096,True,2026-07-10,converted-pdf,current,0,False,career,,topic-overlap:interview-content
docs/interview-prep/ea/index.md,interview-prep,EA Interview Preparation,57,True,2026-07-10,native-md,current,0,False,hub,,topic-overlap:interview-content
docs/interview-prep/ea-ai-artifacts-and-metrics.md,interview-prep,EA Artifacts & Metrics — Real-World Examples,7180,True,2026-07-10,native-md,current,0,True,career,,topic-overlap:interview-content
docs/interview-prep/fde/architect-in-fde-context.md,interview-prep,Architect Expectations in an FDE Context,1879,True,2026-07-13,native-md,current,0,True,guide,,topic-overlap:interview-content
docs/interview-prep/fde/fde-life-transcript.md,interview-prep,FDE Life Transcript — FinClear AI Deployment (Complete),7317,True,2026-07-13,native-md,current,0,True,career,,topic-overlap:interview-content
docs/interview-prep/fde/fde-role-skills-map.md,interview-prep,FDE Role Skills & Study Map,3922,True,2026-07-13,native-md,current,0,False,career,,topic-overlap:interview-content
docs/interview-prep/fde/index.md,interview-prep,Forward Deployed Engineer (FDE),426,True,2026-07-13,native-md,current,0,False,hub,,topic-overlap:interview-content
docs/interview-prep/index.md,interview-prep,Interviews,122,True,2026-07-10,native-md,current,0,False,hub,,topic-overlap:interview-content
docs/knowledge-engineering/data/Data_Architecture_for_AI_Report.md,knowledge-engineering,Data Architecture for AI,8423,True,2026-07-10,converted-pdf,current,0,False,research-report,,
docs/knowledge-engineering/data/End_to_End_Lineage_Systems_Report.md,knowledge-engineering,End-to-End Lineage for AI-Era Data Systems,11775,True,2026-07-10,converted-pdf,current,0,False,research-report,,
docs/knowledge-engineering/data/Enterprise_Data_Systems_AI_Governance_Report.md,knowledge-engineering,"Enterprise Data Systems, Streaming & AI Governance",15096,True,2026-07-10,converted-pdf,current,0,False,research-report,,
docs/knowledge-engineering/data/index.md,knowledge-engineering,Data Architecture,88,True,2026-07-10,native-md,current,0,False,hub,,
docs/knowledge-engineering/index.md,knowledge-engineering,Knowledge Engineering,112,True,2026-07-10,native-md,current,0,False,hub,,
docs/knowledge-engineering/industry-practices/consulting-firms-genai-strategy.md,knowledge-engineering,Consulting & Services Firms: GenAI Strategy Landscape,4408,True,2026-07-13,native-md,current,0,False,guide,,
docs/knowledge-engineering/industry-practices/consulting-firms.md,knowledge-engineering,Consulting Firm AI Platforms,964,True,2026-07-10,native-md,current,0,False,guide,,
docs/knowledge-engineering/industry-practices/evaluation.md,knowledge-engineering,Evaluation & Quality Gates,859,True,2026-07-10,native-md,current,0,False,guide,,
docs/knowledge-engineering/industry-practices/governance-rai.md,knowledge-engineering,Governance & Responsible AI,1113,True,2026-07-10,native-md,current,0,False,guide,,
docs/knowledge-engineering/industry-practices/grounding.md,knowledge-engineering,Grounding Architectures,779,True,2026-07-10,native-md,current,0,True,guide,,
docs/knowledge-engineering/industry-practices/index.md,knowledge-engineering,Industry Knowledge Systems,530,True,2026-07-10,native-md,current,0,True,hub,,
docs/knowledge-engineering/industry-practices/tech-companies.md,knowledge-engineering,How Tech Companies Serve Knowledge,1061,True,2026-07-10,native-md,current,0,False,guide,,
docs/knowledge-engineering/knowledge/Autonomous_Knowledge_Engineering_System.md,knowledge-engineering,Autonomous Knowledge Engineering System,6094,True,2026-07-10,converted-pdf,current,0,False,guide,,
docs/knowledge-engineering/knowledge/Complex_RAG_Deep_Dive.md,knowledge-engineering,Complex RAG Systems: Deep Technical Guide,6304,True,2026-07-10,converted-pdf,current,0,True,guide,,
docs/knowledge-engineering/knowledge/Enterprise_Knowledge_Architectures_Report.md,knowledge-engineering,"Knowledge Graphs, Ontologies & GraphRAG",11426,True,2026-07-10,converted-pdf,current,0,False,research-report,,
docs/knowledge-engineering/knowledge/index.md,knowledge-engineering,Knowledge Engineering,42,True,2026-07-10,native-md,current,0,False,hub,,
docs/multimodal-ai/index.md,multimodal-ai,Multimodal AI for Agentic Systems — Enterprise Architecture & Implementation Handbook,1370,True,2026-07-16,native-md,current,0,False,hub,,
docs/multimodal-ai/part-01-foundations.md,multimodal-ai,Part 1 — Foundations of Multimodal AI,3733,True,2026-07-16,native-md,current,1,False,guide,,
docs/multimodal-ai/part-02-enterprise-architecture.md,multimodal-ai,Part 2 — Enterprise Multimodal Agent Architecture,4097,True,2026-07-16,native-md,current,2,False,guide,,
docs/multimodal-ai/part-03-modalities-image-document.md,multimodal-ai,Part 3 — Image & Document Intelligence,4170,True,2026-07-16,native-md,current,1,False,guide,,
docs/multimodal-ai/part-04-modalities-video-audio.md,multimodal-ai,Part 04 — Video & Audio Intelligence,2957,True,2026-07-16,native-md,current,2,False,guide,,
docs/multimodal-ai/part-05-multimodal-rag.md,multimodal-ai,Part 05 — Multimodal RAG,3894,True,2026-07-16,native-md,current,2,False,guide,,
docs/multimodal-ai/part-06-agentic-workflows.md,multimodal-ai,Part 06 — Multimodal Agentic Workflows,3932,True,2026-07-16,native-md,current,2,False,guide,,
docs/multimodal-ai/part-07-security-threats.md,multimodal-ai,Part 07 — Security & Threat Taxonomy for Multimodal AI,4098,True,2026-07-16,native-md,current,1,False,guide,,topic-overlap:security
docs/multimodal-ai/part-08-guardrails-sanitization.md,multimodal-ai,Part 8 — Guardrails & Sanitization for Multimodal AI,4356,True,2026-07-16,native-md,current,2,False,guide,,
docs/multimodal-ai/part-09-compliance-responsible-ai.md,multimodal-ai,Part 9 — Compliance & Responsible AI for Multimodal Systems,5753,True,2026-07-16,native-md,current,1,False,guide,,
docs/multimodal-ai/part-10-evaluation-benchmarks.md,multimodal-ai,Part 10 — Evaluation & Benchmarks for Multimodal AI,5432,True,2026-07-16,native-md,current,1,False,guide,,
